age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33.0,0,63925,15,3,2,7,3,0,1,0,0,35,0,0
25.0,0,189897,4,9,2,1,3,0,1,0,0,40,0,0
36.0,0,635913,4,9,5,2,3,4,1,0,0,40,0,0
42.0,1,138162,0,13,0,4,2,0,1,0,0,45,0,0
54.0,1,164757,7,11,0,1,2,0,1,0,0,16,0,0
33.0,0,236013,6,12,0,4,0,0,0,0,0,55,0,1
79.0,0,149912,0,13,2,2,3,0,0,0,0,40,0,0
48.0,0,85384,0,13,0,4,2,0,1,7688,0,40,0,1
52.0,1,30008,11,14,0,9,2,0,1,0,0,45,0,0
23.0,5,209744,4,9,2,8,3,0,1,0,0,38,0,0
25.0,0,161027,4,9,2,3,1,0,1,0,0,40,0,0
54.0,0,131662,1,10,1,8,3,0,0,0,0,40,5,0
47.0,0,115971,1,10,0,1,2,0,1,0,0,40,0,1
21.0,0,88373,4,9,0,2,4,0,0,0,0,16,0,0
45.0,3,211399,11,14,0,4,2,0,1,7298,0,40,0,1
22.0,4,273989,0,13,2,5,3,0,1,0,0,40,0,0
27.0,0,124614,4,9,2,3,3,0,0,0,0,40,0,0
51.0,0,263439,0,13,0,6,2,0,1,0,0,40,0,0
56.0,1,19896,1,10,0,3,0,0,0,0,0,60,0,1
31.0,0,229732,4,9,2,1,4,0,1,0,0,50,0,0
36.0,0,220237,11,14,1,4,3,0,1,0,0,50,9,1
46.0,1,130779,7,11,0,9,2,0,1,0,0,48,0,1
24.0,0,152540,0,13,1,10,5,0,0,0,0,40,0,0
47.0,0,168330,4,9,0,1,2,0,1,2829,0,40,0,0
29.0,0,485944,0,13,2,3,1,4,1,0,0,40,0,0
34.0,0,199539,7,11,0,1,2,0,1,0,0,48,0,1
26.0,0,210521,4,9,0,1,2,0,1,0,0,42,0,1
19.0,0,244175,3,7,2,3,1,0,1,0,0,25,0,0
42.0,0,223763,11,14,0,8,2,0,1,0,0,40,0,1
42.0,0,63596,4,9,1,2,3,0,0,0,0,30,0,0
35.0,0,108540,4,9,0,1,2,0,1,3137,0,40,0,0
43.0,1,116632,7,11,0,3,2,0,1,0,1887,45,0,1
17.0,0,175414,4,9,2,2,1,0,0,0,0,15,0,0
38.0,3,290624,7,11,2,8,3,0,0,0,0,40,0,0
33.0,0,557805,7,11,2,3,4,0,0,0,0,40,36,0
20.0,0,19410,4,9,2,2,5,2,0,0,0,40,0,0
48.0,0,206357,4,9,1,8,5,0,0,0,0,44,0,0
38.0,0,216385,4,9,0,7,2,4,1,0,1740,40,28,0
46.0,0,120131,0,13,0,4,2,0,1,3103,0,40,0,1
72.0,0,131699,1,10,4,8,3,0,0,0,0,6,0,0
30.0,1,157778,4,9,2,1,5,0,1,0,0,40,0,0
31.0,0,302679,4,9,0,1,2,0,1,0,0,40,0,0
29.0,0,133292,1,10,2,8,1,4,1,0,0,40,0,0
83.0,1,243567,3,7,2,9,3,0,1,0,0,20,0,0
61.0,0,72442,4,9,0,1,2,0,1,0,0,40,0,1
42.0,1,43909,11,14,1,5,3,0,0,0,0,32,0,0
23.0,0,108307,4,9,2,9,1,0,1,0,0,40,0,0
20.0,4,87467,1,10,2,5,1,0,0,0,0,18,0,0
42.0,5,99185,4,9,2,8,3,0,0,0,0,38,0,0
27.0,3,37274,4,9,2,1,1,0,1,0,0,20,0,0
44.0,1,342434,0,13,0,1,2,0,1,0,0,50,0,1
62.0,1,234372,11,14,0,3,2,0,1,0,0,40,0,0
66.0,2,107627,4,9,0,3,2,0,1,0,0,60,0,1
32.0,0,30271,4,9,1,8,5,0,0,0,0,45,0,0
30.0,0,368570,4,9,0,8,2,0,1,0,0,50,0,0
43.0,0,316820,6,12,0,4,2,0,1,7688,0,40,0,1
56.0,5,176538,6,12,2,8,3,0,0,0,0,45,0,0
64.0,0,265786,15,3,0,2,2,4,1,0,0,40,0,0
31.0,0,82393,1,10,0,2,4,1,1,0,0,30,15,0
46.0,0,318259,1,10,3,0,5,0,0,0,0,55,0,0
45.0,0,157980,4,9,1,8,5,0,0,0,0,32,0,0
52.0,3,165050,4,9,2,8,3,0,1,0,0,48,0,1
19.0,0,303652,4,9,2,3,5,0,0,0,0,30,0,0
34.0,0,393376,4,9,2,2,5,0,0,0,0,40,0,0
57.0,2,121912,0,13,1,4,3,0,1,0,0,50,0,1
30.0,0,351770,8,5,1,2,5,0,0,0,0,38,0,0
39.0,1,198841,0,13,0,5,2,0,1,0,0,60,4,1
41.0,4,139160,0,13,1,5,3,4,1,0,0,40,0,0
31.0,0,137385,1,10,2,0,3,4,0,0,0,50,0,0
39.0,0,86643,0,13,1,4,3,0,1,27828,0,55,0,1
20.0,0,200089,3,7,2,9,4,0,1,0,0,36,36,0
26.0,0,219199,4,9,0,10,2,0,1,0,0,50,0,1
36.0,0,142711,4,9,3,7,3,0,1,0,0,40,3,0
29.0,0,626493,0,13,2,4,3,0,1,0,0,40,0,0
24.0,0,177125,1,10,0,10,2,0,1,0,0,60,0,0
28.0,5,181776,0,13,2,5,3,0,0,0,1876,70,0,0
36.0,0,257250,4,9,0,3,2,0,1,0,0,35,0,0
42.0,0,444134,4,9,0,10,2,0,1,0,0,40,0,0
34.0,4,33731,1,10,0,10,2,0,1,0,0,40,0,1
27.0,0,209443,0,13,6,3,0,0,0,0,0,40,0,0
39.0,0,140854,4,9,0,10,2,0,1,0,1902,60,0,1
50.0,0,330142,1,10,0,2,2,0,1,0,0,44,0,0
26.0,0,29488,5,15,2,5,3,0,1,0,0,40,0,1
52.0,0,279129,11,14,0,4,2,0,1,0,0,60,0,1
32.0,0,177940,6,12,2,7,1,4,1,0,0,48,0,0
19.0,0,391403,1,10,2,8,1,0,1,0,0,30,0,0
36.0,0,334365,3,7,0,10,2,0,1,0,0,60,0,0
28.0,0,171356,1,10,2,3,1,0,1,0,0,55,0,0
45.0,0,71145,0,13,1,4,5,0,1,0,0,45,0,1
25.0,0,36943,6,12,1,2,3,0,0,0,0,32,0,0
42.0,0,285787,6,12,2,5,1,0,1,0,0,40,0,0
24.0,0,433580,1,10,0,8,2,0,1,0,0,40,0,0
55.0,1,50197,8,5,0,9,2,0,1,0,0,30,0,0
59.0,5,139611,5,15,0,5,2,1,1,0,1977,40,7,1
31.0,0,187802,1,10,1,2,3,0,0,0,0,40,0,0
28.0,0,241431,10,8,0,6,2,0,1,0,0,40,0,0
30.0,0,121775,0,13,0,9,2,0,1,0,0,40,0,0
19.0,0,136758,1,10,2,0,1,0,0,0,0,10,0,0
22.0,0,493034,4,9,2,2,1,4,1,0,0,40,0,0
20.0,0,132139,13,6,2,6,1,0,1,0,0,30,0,0
23.0,0,198861,0,13,2,4,1,0,1,0,1669,40,0,0
19.0,0,273226,3,7,2,0,1,0,1,0,0,40,0,0
19.0,0,323054,4,9,2,3,3,1,1,0,0,30,0,0
22.0,0,284895,1,10,0,4,2,0,1,0,0,55,0,0
21.0,0,191324,1,10,2,2,1,0,1,0,0,25,0,0
53.0,0,92565,11,14,0,5,2,1,1,0,0,40,0,1
46.0,0,234690,0,13,0,8,2,0,1,0,0,40,12,1
20.0,0,258509,4,9,2,7,1,4,1,0,0,40,0,0
42.0,5,178897,11,14,1,5,5,0,0,1151,0,40,0,0
65.0,0,220788,11,14,2,5,3,0,1,0,0,60,0,0
55.0,0,376548,4,9,0,12,2,0,1,0,0,40,0,0
18.0,0,228592,4,9,2,10,1,0,1,0,0,18,0,0
33.0,4,177216,4,9,0,10,2,4,1,0,0,40,0,0
21.0,0,23813,13,6,1,1,3,2,1,0,0,40,0,0
47.0,0,195688,4,9,0,8,0,0,0,0,0,40,0,0
34.0,0,129775,4,9,1,10,3,0,1,0,0,40,0,0
22.0,0,339644,4,9,5,8,4,0,0,0,0,40,0,0
61.0,0,149648,3,7,4,7,3,0,0,0,0,40,0,0
79.0,0,187492,4,9,0,5,2,0,1,0,0,7,0,0
18.0,0,336523,10,8,2,2,4,4,1,0,0,20,0,0
39.0,5,222530,1,10,2,5,3,4,0,0,1590,40,0,0
49.0,2,140644,0,13,0,3,2,0,1,5013,0,45,0,0
31.0,0,265201,4,9,2,8,3,0,0,0,0,40,5,0
47.0,0,135246,3,7,2,1,5,0,1,0,0,40,0,0
36.0,0,89202,7,11,0,4,2,0,1,0,0,50,0,1
25.0,0,296394,4,9,2,7,5,4,1,0,0,45,0,0
50.0,4,66544,11,14,1,5,5,0,0,0,0,65,0,0
41.0,1,165815,4,9,2,9,3,0,1,0,0,40,0,0
18.0,0,187722,1,10,2,2,1,0,0,0,0,20,0,0
38.0,4,187046,4,9,0,12,2,0,1,0,0,40,0,1
38.0,0,397877,0,13,0,4,2,0,1,15024,0,50,0,1
37.0,0,258827,0,13,0,3,2,0,1,0,0,50,0,1
19.0,0,119529,1,10,2,2,1,0,0,0,0,15,0,0
22.0,0,97212,4,9,2,2,3,0,0,0,0,15,0,0
19.0,0,47235,1,10,2,2,3,0,0,0,0,75,0,0
56.0,0,359972,1,10,1,1,3,0,1,0,0,40,0,0
20.0,0,97212,1,10,0,3,0,0,0,0,0,30,0,0
52.0,4,72036,7,11,0,8,2,0,1,0,0,25,0,0
35.0,0,174938,4,9,0,8,2,0,1,0,0,40,0,0
29.0,0,201404,4,9,2,7,3,0,1,0,0,56,0,0
23.0,0,234791,1,10,2,2,5,0,0,0,0,36,0,0
33.0,5,85632,1,10,0,8,0,0,0,0,0,40,0,0
17.0,0,147411,15,3,2,2,3,0,1,0,0,30,0,0
36.0,0,127388,6,12,0,3,0,0,0,0,0,40,0,0
21.0,0,116657,4,9,2,4,1,0,1,0,0,40,0,0
28.0,0,108706,3,7,2,6,1,0,0,0,0,20,0,0
19.0,0,158343,1,10,2,2,1,0,0,0,0,12,0,0
51.0,0,914061,4,9,1,1,3,0,1,0,0,50,0,0
38.0,0,190174,1,10,0,8,0,0,0,0,0,30,0,0
19.0,0,456736,1,10,2,2,3,0,1,0,0,35,0,0
46.0,2,167882,7,11,1,4,3,0,0,8614,0,70,0,1
42.0,2,557349,0,13,0,4,2,0,1,0,0,70,0,0
19.0,0,310483,10,8,2,2,1,0,1,0,0,25,0,0
29.0,0,78261,4,9,3,12,3,0,1,0,0,55,0,0
39.0,0,172571,11,14,0,4,2,0,1,0,0,45,0,1
21.0,0,230229,4,9,2,6,4,0,1,0,0,40,20,0
30.0,0,183017,4,9,1,7,1,0,1,0,0,40,0,0
38.0,1,230329,4,9,0,3,2,0,1,0,0,48,0,0
47.0,0,46537,4,9,2,2,3,0,0,0,0,40,0,0
34.0,0,409622,15,3,0,1,2,3,1,0,0,40,20,0
46.0,0,190482,4,9,1,1,3,0,1,0,0,40,0,0
20.0,5,113588,4,9,2,0,1,0,0,0,0,24,0,0
46.0,1,246891,5,15,2,5,3,0,1,0,0,99,0,1
50.0,0,193081,16,1,2,2,3,4,0,0,0,40,28,0
35.0,0,141420,4,9,0,10,3,0,1,0,0,40,0,0
32.0,0,197325,4,9,0,1,2,0,1,0,0,40,0,0
22.0,0,443336,1,10,2,2,3,0,0,0,0,25,0,0
37.0,0,66304,8,5,0,12,2,0,1,0,0,16,0,0
25.0,0,180783,4,9,1,1,1,0,1,0,0,10,0,0
38.0,4,218763,11,14,3,5,5,0,0,0,0,40,0,0
39.0,3,388252,0,13,2,0,1,4,1,0,0,40,0,0
22.0,0,55614,4,9,2,6,5,0,1,0,0,40,0,0
25.0,0,307643,6,12,0,1,2,0,1,3103,0,45,0,1
25.0,4,58065,0,13,0,5,0,0,0,0,0,50,0,0
65.0,5,172348,4,9,4,8,5,0,0,0,0,20,0,0
72.0,0,138790,4,9,0,8,2,0,1,0,0,30,0,0
25.0,5,117393,0,13,0,4,0,0,0,0,0,38,0,0
22.0,0,227220,1,10,2,5,3,0,0,0,0,40,0,0
36.0,0,241306,1,10,0,1,2,0,1,0,0,40,0,1
27.0,0,189565,1,10,2,0,3,0,1,0,0,40,0,0
33.0,2,182714,0,13,2,5,3,0,0,0,0,40,0,0
28.0,0,113839,1,10,0,3,2,0,1,0,0,40,0,0
30.0,0,92531,0,13,0,8,2,0,1,0,0,40,0,1
24.0,0,119629,1,10,2,3,3,0,0,0,0,37,0,0
26.0,0,322585,4,9,2,3,1,0,1,0,0,40,0,0
38.0,0,277347,1,10,0,1,2,0,1,0,0,40,0,0
20.0,0,221955,15,3,2,1,4,0,1,0,0,40,20,0
38.0,0,149347,4,9,0,1,2,0,1,0,0,40,0,1
75.0,0,207116,4,9,5,2,3,0,1,0,0,40,0,0
35.0,0,174077,1,10,1,0,5,0,0,0,0,32,0,0
50.0,0,22418,4,9,0,1,2,0,1,0,0,40,0,0
23.0,1,255252,3,7,2,6,3,0,1,0,0,40,0,0
74.0,0,159138,4,9,4,2,3,0,0,0,0,12,0,0
38.0,0,414991,4,9,0,10,2,0,1,0,0,40,0,1
43.0,0,282678,4,9,1,4,3,0,0,0,0,60,0,0
53.0,3,164195,1,10,0,0,2,0,1,4386,0,40,0,1
21.0,0,143436,4,9,2,10,3,0,1,0,0,40,0,0
33.0,0,202046,4,9,0,7,2,0,1,0,0,40,4,0
55.0,0,236731,12,2,2,2,3,0,1,0,0,40,24,0
23.0,4,307267,0,13,2,5,3,0,0,0,0,10,0,0
49.0,0,144514,4,9,0,8,2,0,1,0,0,40,0,0
62.0,0,155913,6,12,0,1,2,0,1,0,0,40,0,1
17.0,0,206383,3,7,2,6,1,0,1,0,0,17,0,0
25.0,0,233994,4,9,0,7,2,0,1,0,0,50,0,0
33.0,1,123291,4,9,0,10,2,0,1,0,0,50,0,0
34.0,1,195602,4,9,0,1,2,0,1,0,0,55,0,0
20.0,0,151888,1,10,2,1,1,0,1,0,0,40,0,0
52.0,0,103995,4,9,0,3,0,0,0,0,0,40,0,0
31.0,0,263796,13,6,0,10,2,0,1,0,0,50,0,0
35.0,0,111499,4,9,0,5,2,0,1,0,0,40,0,0
28.0,0,202222,0,13,2,3,3,0,1,0,0,40,0,0
31.0,0,230246,0,13,2,3,3,0,1,0,0,40,0,0
36.0,0,37778,4,9,0,4,2,0,1,0,0,48,0,0
17.0,0,144752,13,6,2,6,1,2,1,0,0,20,0,0
27.0,0,220931,4,9,1,8,5,0,0,0,0,32,0,0
38.0,3,68840,1,10,0,4,2,0,1,0,0,40,0,1
38.0,0,205339,8,5,0,7,2,0,1,0,0,40,0,0
44.0,0,172837,4,9,0,8,2,4,1,0,0,52,0,1
41.0,5,159131,1,10,0,8,2,4,1,0,0,40,0,0
30.0,0,207284,4,9,0,7,2,0,1,0,0,40,0,0
20.0,0,350824,1,10,2,3,1,0,0,0,0,20,0,0
39.0,1,183081,11,14,2,3,3,0,1,0,0,60,0,1
37.0,1,177974,4,9,0,9,2,0,1,3942,0,99,0,0
63.0,0,192849,0,13,1,2,3,0,0,0,0,10,0,0
18.0,0,169882,3,7,2,6,1,0,0,0,0,12,0,0
21.0,0,137320,1,10,2,8,1,4,1,0,0,20,0,0
34.0,0,251521,11,14,0,5,0,0,0,0,0,40,0,1
17.0,0,329791,10,8,2,6,1,0,1,0,0,25,0,0
32.0,0,261319,1,10,0,1,2,0,1,0,0,50,0,1
37.0,4,343052,4,9,3,8,5,0,0,0,0,40,0,0
28.0,0,53271,4,9,2,10,4,0,1,0,0,38,0,0
20.0,0,129024,1,10,2,2,1,0,0,0,0,25,0,0
29.0,0,179768,1,10,0,1,2,0,1,0,0,50,0,0
32.0,0,144949,4,9,0,3,2,0,1,0,0,40,0,1
27.0,0,150861,1,10,2,2,1,0,0,0,0,40,0,0
44.0,4,112763,11,14,1,5,5,0,0,0,0,38,0,0
25.0,0,116358,4,9,2,8,1,1,1,0,0,40,15,0
38.0,1,331374,3,7,0,2,2,0,1,0,0,60,0,0
52.0,0,152811,13,6,4,2,5,0,0,0,0,40,0,0
68.0,4,202699,5,15,0,5,2,0,1,6418,0,35,0,1
55.0,0,92847,9,4,4,11,5,0,0,0,0,30,0,0
41.0,0,137142,4,9,1,10,3,0,1,0,0,50,0,0
36.0,0,953588,3,7,4,8,5,0,0,0,0,40,0,0
35.0,4,225544,0,13,0,12,2,0,1,0,0,48,0,0
62.0,0,116289,0,13,0,5,2,0,1,0,0,45,0,0
32.0,0,279912,1,10,2,0,3,4,0,0,0,40,0,0
57.0,1,256630,0,13,1,3,3,0,1,0,0,60,4,1
42.0,0,259727,0,13,1,5,5,4,0,25236,0,20,0,1
47.0,0,331650,4,9,0,8,0,0,0,0,0,40,0,1
34.0,0,182006,3,7,2,8,3,0,0,4416,0,30,0,0
19.0,0,277708,4,9,2,6,1,4,1,0,0,40,0,0
36.0,0,64874,3,7,0,7,2,0,1,0,0,40,0,0
37.0,0,376455,1,10,0,4,2,0,1,0,0,40,0,1
57.0,0,125000,1,10,0,1,2,0,1,0,0,40,0,1
43.0,0,390369,6,12,0,6,2,0,1,0,0,40,0,1
51.0,0,250423,0,13,0,4,2,0,1,0,0,50,0,1
48.0,4,27802,11,14,3,5,3,0,1,0,1876,50,0,0
50.0,0,137192,0,13,0,1,2,1,1,0,0,20,15,0
28.0,5,200068,0,13,2,8,3,3,0,0,0,40,0,0
26.0,0,220656,4,9,2,8,1,4,1,0,0,40,0,0
35.0,0,199501,6,12,1,4,5,4,0,0,0,50,18,0
26.0,0,181613,4,9,0,7,0,4,0,0,0,40,0,0
32.0,0,329432,11,14,2,8,5,0,0,0,0,40,0,0
37.0,0,139180,3,7,2,2,5,4,0,0,0,40,0,0
25.0,0,256545,1,10,2,2,3,0,0,0,0,45,0,0
31.0,0,246439,4,9,2,9,3,0,1,0,0,38,0,0
20.0,0,182615,4,9,2,6,1,0,1,0,0,40,0,0
26.0,0,131401,0,13,2,4,3,0,0,0,0,40,0,0
26.0,0,259138,3,7,0,2,0,0,0,2407,0,36,0,0
43.0,0,107503,0,13,0,5,2,0,1,0,0,48,0,1
61.0,5,205482,4,9,5,10,3,0,0,0,0,60,0,0
34.0,0,184833,0,13,2,4,3,0,0,4650,0,50,0,0
43.0,0,395997,4,9,0,10,2,0,1,0,0,55,0,0
33.0,0,158438,1,10,0,1,2,0,1,0,0,50,0,1
42.0,2,190044,7,11,0,4,2,0,1,7298,0,52,0,1
42.0,1,184378,1,10,0,5,2,0,1,0,0,40,0,0
18.0,0,118983,4,9,2,4,1,0,1,0,0,30,0,0
48.0,0,99127,7,11,0,8,2,0,1,0,0,40,0,0
41.0,4,106982,0,13,0,5,0,0,0,0,0,52,0,0
47.0,0,213668,1,10,3,7,3,0,1,8614,0,65,0,1
50.0,4,159689,1,10,4,8,5,0,0,0,0,35,0,0
57.0,0,354923,0,13,1,4,3,0,0,0,0,45,0,0
21.0,0,200207,4,9,2,6,1,0,1,0,0,40,0,0
28.0,4,98590,1,10,0,12,2,0,1,0,0,40,0,1
42.0,0,221947,11,14,0,4,2,0,1,0,0,45,0,1
33.0,0,160634,4,9,0,7,2,0,1,0,0,50,0,1
53.0,4,179237,8,5,0,10,2,0,1,0,0,40,0,0
39.0,0,97771,7,11,0,4,2,0,1,0,0,45,0,0
17.0,0,237399,3,7,2,3,1,0,1,0,0,20,0,0
35.0,0,276559,0,13,0,5,2,0,1,7298,0,45,0,1
50.0,0,178251,11,14,0,8,0,0,0,0,0,40,0,1
58.0,0,145370,0,13,0,3,2,4,1,15024,0,50,0,1
21.0,0,249271,1,10,2,1,1,0,1,0,0,40,0,0
66.0,1,257562,3,7,0,9,2,0,1,0,0,40,0,0
59.0,3,115842,4,9,0,5,2,0,1,0,0,40,0,0
21.0,0,341368,4,9,1,1,3,0,1,0,0,20,0,0
25.0,0,67151,0,13,2,4,3,0,0,0,0,60,0,0
21.0,0,228649,4,9,2,1,1,0,1,0,0,40,0,0
53.0,0,164198,4,9,0,10,2,4,1,0,0,40,0,1
64.0,4,190228,4,9,4,8,3,0,0,0,0,35,0,1
19.0,0,179707,1,10,2,8,1,0,1,0,0,30,0,0
59.0,2,132559,14,16,0,1,2,0,1,0,1977,55,0,1
36.0,0,473547,4,9,0,1,2,4,1,0,0,30,0,0
55.0,2,284526,15,3,0,3,2,0,1,0,0,40,12,0
20.0,0,112854,1,10,2,0,3,0,0,0,0,32,0,0
28.0,0,271012,4,9,2,8,3,4,0,0,0,40,0,0
34.0,0,298995,1,10,2,0,3,4,0,0,0,50,0,0
41.0,0,172712,0,13,1,0,5,0,0,0,0,40,0,1
24.0,0,375698,1,10,2,8,3,0,0,0,0,40,8,0
42.0,5,355756,1,10,1,0,3,0,1,0,0,40,0,0
28.0,0,147951,7,11,0,1,2,0,1,0,0,42,0,0
58.0,0,156493,4,9,0,7,2,0,1,0,0,35,0,0
34.0,0,215857,4,9,2,7,3,2,1,0,0,40,20,0
22.0,0,88824,1,10,2,8,3,0,1,0,0,40,0,0
26.0,0,242150,4,9,0,7,2,0,1,0,0,40,20,0
30.0,0,295010,1,10,0,8,4,0,0,0,0,40,0,1
67.0,1,268781,0,13,0,5,2,0,1,0,0,20,0,1
46.0,0,360593,11,14,1,5,3,0,1,4650,0,44,0,0
35.0,0,306678,1,10,0,1,2,0,1,0,0,52,0,0
42.0,2,377018,3,7,0,4,2,0,1,0,0,40,0,0
24.0,0,131230,1,10,2,5,3,0,1,0,0,40,0,0
34.0,2,229732,6,12,1,2,5,0,1,0,0,40,0,0
21.0,0,159879,1,10,2,8,1,0,0,0,0,40,0,0
49.0,0,204629,0,13,0,3,2,0,1,0,0,40,0,1
48.0,0,46580,4,9,1,5,5,0,0,0,0,40,0,0
25.0,0,471768,4,9,2,8,1,4,0,0,0,32,0,0
38.0,0,117802,11,14,0,4,2,0,1,7688,0,60,0,1
28.0,0,175537,1,10,3,8,5,4,0,0,0,37,0,0
22.0,0,247734,4,9,2,3,1,0,1,0,0,40,0,0
43.0,0,190885,9,4,4,2,5,0,0,0,0,38,20,0
49.0,0,117849,4,9,0,1,2,0,1,0,0,40,0,1
54.0,2,103794,11,14,1,4,5,0,0,5721,0,35,0,0
35.0,1,222450,4,9,0,9,2,0,1,0,0,40,20,0
36.0,0,558344,4,9,2,2,3,4,1,0,0,48,0,0
18.0,0,131825,3,7,2,7,1,0,1,0,0,21,0,0
45.0,0,166181,4,9,4,11,1,4,0,0,0,25,0,0
22.0,0,179392,4,9,2,2,1,0,0,0,0,20,0,0
47.0,4,232149,11,14,1,5,5,0,0,0,0,45,0,0
23.0,0,96748,0,13,2,10,1,0,1,0,0,40,0,0
36.0,0,177895,11,14,1,5,3,0,0,0,0,40,0,0
23.0,0,207066,13,6,2,2,3,0,1,0,0,30,0,0
53.0,0,127749,4,9,0,8,2,0,1,0,0,40,0,1
23.0,0,216129,1,10,2,6,1,0,1,0,0,40,0,0
51.0,0,245356,1,10,0,4,2,0,1,7298,0,55,0,1
52.0,0,30846,1,10,1,7,3,0,0,0,0,40,0,0
47.0,0,216414,0,13,2,4,3,0,1,0,0,40,0,0
47.0,0,361390,13,6,0,7,2,0,1,4064,0,40,16,0
29.0,0,255364,1,10,1,2,1,0,1,594,0,24,0,0
19.0,0,197377,1,10,2,8,1,4,1,0,0,20,0,0
66.0,1,197816,0,13,0,4,2,0,1,0,0,17,0,1
38.0,0,194140,1,10,3,7,5,4,1,0,0,50,0,0
33.0,0,102130,7,11,1,3,3,0,1,0,0,50,0,0
51.0,3,85815,0,13,0,4,2,1,1,0,0,40,0,1
30.0,0,176064,4,9,1,1,5,0,1,0,0,55,0,0
43.0,0,38946,0,13,0,5,2,0,1,0,0,50,0,1
29.0,0,249463,4,9,0,1,2,0,1,0,0,50,0,0
38.0,0,175665,1,10,0,5,0,0,0,0,0,40,0,0
58.0,0,111385,4,9,2,1,3,0,1,0,0,40,0,0
56.0,5,165867,14,16,0,5,2,0,1,0,0,40,0,1
41.0,0,347890,4,9,1,7,3,0,1,0,0,40,0,0
43.0,2,49249,6,12,0,4,2,0,1,0,0,50,0,1
50.0,0,125417,0,13,0,4,2,0,1,7298,0,65,0,1
73.0,1,30958,1,10,0,3,2,0,1,0,0,25,0,0
45.0,5,191001,0,13,0,8,2,0,1,7688,0,40,0,1
18.0,1,68073,3,7,2,8,1,0,0,0,0,20,0,0
33.0,0,233149,10,8,1,7,1,0,1,0,0,40,0,0
20.0,0,204596,10,8,2,8,1,0,0,0,0,20,0,0
37.0,0,109996,8,5,0,2,0,1,0,0,0,40,39,0
29.0,0,251170,4,9,1,8,1,0,0,0,0,40,0,0
22.0,0,140001,1,10,2,2,1,0,1,0,0,40,0,0
61.0,5,347445,11,14,0,4,2,0,1,0,0,40,0,1
27.0,1,229126,0,13,2,5,3,1,0,0,0,30,0,0
47.0,0,235431,16,1,2,3,5,4,0,0,0,40,28,0
56.0,0,209280,4,9,3,3,5,4,0,0,0,16,0,0
26.0,0,172013,4,9,2,1,1,0,1,0,0,40,0,0
30.0,2,133876,4,9,0,4,2,0,1,0,0,45,0,0
60.0,0,152727,1,10,0,4,2,0,1,0,1902,40,0,1
30.0,0,139838,13,6,3,2,3,4,1,0,0,40,0,0
28.0,0,153885,1,10,0,10,0,0,0,0,0,45,0,0
64.0,1,21174,4,9,0,1,2,0,1,0,0,20,0,0
32.0,0,99548,1,10,1,6,3,2,1,0,0,40,0,0
31.0,4,220669,0,13,2,5,1,0,0,6849,0,40,0,0
36.0,0,91716,1,10,0,10,2,0,1,0,0,45,0,0
32.0,1,112115,10,8,0,1,2,0,1,0,0,70,0,1
49.0,0,220978,4,9,0,1,2,0,1,0,0,44,0,0
40.0,0,121012,4,9,0,7,2,0,1,0,0,40,0,0
41.0,0,242804,4,9,0,10,2,0,1,0,0,40,0,0
51.0,1,192654,0,13,4,4,5,0,1,0,0,50,0,0
45.0,0,111706,12,2,2,7,5,1,0,0,0,40,19,0
41.0,0,174196,1,10,0,8,0,4,0,0,0,40,0,0
54.0,0,312500,1,10,2,2,3,0,0,0,0,40,0,0
19.0,0,39623,1,10,2,3,1,0,0,0,0,25,0,0
36.0,0,355468,13,6,3,3,3,0,1,0,0,40,0,0
45.0,5,62726,1,10,1,2,3,0,0,0,0,40,0,0
58.0,3,75867,4,9,0,0,2,0,1,0,0,40,0,0
34.0,0,111567,1,10,2,4,3,0,1,0,0,40,0,1
58.0,0,112945,7,11,0,4,2,0,1,0,0,40,0,0
53.0,0,191389,4,9,1,4,3,0,0,0,0,40,0,0
42.0,0,208584,6,12,3,3,3,4,0,0,0,40,0,0
49.0,0,99340,15,3,3,7,5,0,0,0,0,40,24,0
54.0,1,308087,11,14,1,5,3,0,1,0,0,30,0,0
64.0,0,166843,4,9,4,2,4,0,1,0,0,28,0,0
31.0,0,103573,1,10,0,2,2,0,1,0,0,45,0,0
28.0,0,264735,11,14,2,8,3,1,1,0,0,50,7,0
58.0,1,281792,1,10,0,3,2,0,1,0,0,60,0,0
52.0,0,184081,9,4,0,7,2,4,1,0,0,40,18,0
22.0,0,381741,4,9,0,0,2,0,1,0,0,40,0,0
58.0,0,98630,11,14,0,5,2,0,1,0,0,40,0,1
25.0,0,161631,1,10,0,1,2,0,1,0,0,40,0,0
33.0,0,152591,1,10,1,4,1,0,0,0,0,40,0,0
69.0,1,150080,4,9,0,9,2,0,1,0,0,40,0,0
18.0,0,278141,3,7,0,2,2,0,1,0,0,35,0,0
48.0,1,229328,10,8,4,3,5,1,0,0,0,40,10,0
26.0,0,278916,1,10,3,6,1,4,1,0,0,20,0,0
43.0,3,421871,0,13,2,8,3,4,1,6849,0,50,0,0
35.0,0,164193,1,10,2,10,3,0,1,0,0,40,0,0
33.0,1,189265,1,10,2,2,3,0,0,0,0,5,0,0
52.0,0,384959,1,10,0,10,2,0,1,0,0,36,0,1
62.0,0,67320,4,9,4,2,4,4,0,0,0,40,0,0
50.0,0,174655,0,13,0,1,2,0,1,0,1887,40,0,1
30.0,4,327203,4,9,0,2,2,0,1,0,0,40,0,0
